,,text,target,Text,text_final
3277,34430,Essentials Food   Sanitizer   Toilet Paper   Life Insurance American instant online life insurance and other financial help says it has seen a 50 increase in life insurance applications since mid February Source,2,"['essentials', 'food', 'sanitizer', 'toilet', 'paper', 'life', 'insurance', 'american', 'instant', 'online', 'life', 'insurance', 'and', 'other', 'financial', 'help', 'says', 'it', 'has', 'seen', 'a', '50', 'increase', 'in', 'life', 'insurance', 'applications', 'since', 'mid', 'february', 'source']","['essential', 'food', 'sanitizer', 'toilet', 'paper', 'life', 'insurance', 'american', 'instant', 'online', 'life', 'insurance', 'financial', 'help', 'say', 'see', 'increase', 'life', 'insurance', 'application', 'since', 'mid', 'february', 'source']"
3278,36917,"@ssupnow 1.Sanitizer
2.Italy 
3.Wuhan 
4. Grocery 
#coronavirus #covid19 #contest #alert #GiveawayAlert #competition #puzzle
Join in
@manisharawal45 
@TabuPatel123 
@Sonu14255869",2,"['@', 'ssupnow', '1.sanitizer', '2.italy', '3.wuhan', '4.', 'grocery', '#', 'coronavirus', '#', 'covid19', '#', 'contest', '#', 'alert', '#', 'giveawayalert', '#', 'competition', '#', 'puzzle', 'join', 'in', '@', 'manisharawal45', '@', 'tabupatel123', '@', 'sonu14255869']","['ssupnow', 'grocery', 'coronavirus', 'contest', 'alert', 'giveawayalert', 'competition', 'puzzle', 'join']"
3279,37640,"Wow. I got advertised to on #Facebook with direct advertising, and bought both the items

That's a first for me in about 7 years on Facebook

Of course, online shopping is pretty attractive during #CoronaVirus when all the stores are closed",2,"['wow', '.', 'i', 'got', 'advertised', 'to', 'on', '#', 'facebook', 'with', 'direct', 'advertising', ',', 'and', 'bought', 'both', 'the', 'items', 'that', ""'s"", 'a', 'first', 'for', 'me', 'in', 'about', '7', 'years', 'on', 'facebook', 'of', 'course', ',', 'online', 'shopping', 'is', 'pretty', 'attractive', 'during', '#', 'coronavirus', 'when', 'all', 'the', 'stores', 'are', 'closed']","['wow', 'get', 'advertise', 'facebook', 'direct', 'advertising', 'buy', 'item', 'first', 'year', 'facebook', 'course', 'online', 'shopping', 'pretty', 'attractive', 'coronavirus', 'store', 'close']"
3280,38304,"@john_gibbs48 #IMPOTUS45 also says the #coronavirus is smart. A genius. Hell,  he even said heÂs a stable genius.  Just remember:
- Liars are gonna lie
-Cheaters are gonna cheat

That said, guessing there are no gas prices below $1.00. Just anoth",0,"['@', 'john_gibbs48', '#', 'impotus45', 'also', 'says', 'the', '#', 'coronavirus', 'is', 'smart', '.', 'a', 'genius', '.', 'hell', ',', 'he', 'even', 'said', 'heâ\x92s', 'a', 'stable', 'genius', '.', 'just', 'remember', ':', '-', 'liars', 'are', 'gon', 'na', 'lie', '-cheaters', 'are', 'gon', 'na', 'cheat', 'that', 'said', ',', 'guessing', 'there', 'are', 'no', 'gas', 'prices', 'below', '$', '1.00', '.', 'just', 'anoth']","['also', 'say', 'coronavirus', 'smart', 'genius', 'hell', 'even', 'say', 'stable', 'genius', 'remember', 'liar', 'gon', 'na', 'lie', 'gon', 'na', 'cheat', 'say', 'guess', 'gas', 'price', 'anoth']"
3281,34208,"Two Las Vegas-area grocery workers have tested positive for COVID-19.
READ MORE: https://t.co/1Osm55tmp6 https://t.co/XOBmcAIbi4",2,"['two', 'las', 'vegas-area', 'grocery', 'workers', 'have', 'tested', 'positive', 'for', 'covid-19', '.', 'read', 'more', ':', 'https', ':', '//t.co/1osm55tmp6', 'https', ':', '//t.co/xobmcaibi4']","['two', 'las', 'grocery', 'worker', 'test', 'positive', 'read', 'http', 'http']"
3282,40569,"Faith Martin and Dory Butcher, members of our Digital Marketing team, explore the impact of #COVID19 on consumers and their behaviors, and how brands can proactively react and adapt to the new digital-first reality. https://t.co/nGVcs0m7KK https://t.co/O3VN49oASq",2,"['faith', 'martin', 'and', 'dory', 'butcher', ',', 'members', 'of', 'our', 'digital', 'marketing', 'team', ',', 'explore', 'the', 'impact', 'of', '#', 'covid19', 'on', 'consumers', 'and', 'their', 'behaviors', ',', 'and', 'how', 'brands', 'can', 'proactively', 'react', 'and', 'adapt', 'to', 'the', 'new', 'digital-first', 'reality', '.', 'https', ':', '//t.co/ngvcs0m7kk', 'https', ':', '//t.co/o3vn49oasq']","['faith', 'martin', 'dory', 'butcher', 'member', 'digital', 'marketing', 'team', 'explore', 'impact', 'consumer', 'behavior', 'brand', 'proactively', 'react', 'adapt', 'new', 'reality', 'http', 'http']"
3283,38321,"I would like to thank all our #coronavirus panic buyers for spiking the demand and helping stores to have a reason to increase their prices and ration product buying. Thank you, thank you very much. #assholes ??????

https://t.co/5c0ihIQgln",2,"['i', 'would', 'like', 'to', 'thank', 'all', 'our', '#', 'coronavirus', 'panic', 'buyers', 'for', 'spiking', 'the', 'demand', 'and', 'helping', 'stores', 'to', 'have', 'a', 'reason', 'to', 'increase', 'their', 'prices', 'and', 'ration', 'product', 'buying', '.', 'thank', 'you', ',', 'thank', 'you', 'very', 'much', '.', '#', 'assholes', '?', '?', '?', '?', '?', '?', 'https', ':', '//t.co/5c0ihiqgln']","['would', 'like', 'thank', 'coronavirus', 'panic', 'buyer', 'spike', 'demand', 'help', 'store', 'reason', 'increase', 'price', 'ration', 'product', 'buying', 'thank', 'thank', 'much', 'asshole', 'http']"
3284,39881,1 2 supporters show up by the hundreds after city councilors including urge them to buy local in midst of many avoiding Chinese businesses due to concerns about lunch prices reduced for brunch 10 400 people packed China Pearl,2,"['1', '2', 'supporters', 'show', 'up', 'by', 'the', 'hundreds', 'after', 'city', 'councilors', 'including', 'urge', 'them', 'to', 'buy', 'local', 'in', 'midst', 'of', 'many', 'avoiding', 'chinese', 'businesses', 'due', 'to', 'concerns', 'about', 'lunch', 'prices', 'reduced', 'for', 'brunch', '10', '400', 'people', 'packed', 'china', 'pearl']","['supporter', 'show', 'hundred', 'city', 'councilors', 'include', 'urge', 'buy', 'local', 'midst', 'many', 'avoid', 'chinese', 'business', 'due', 'concern', 'lunch', 'price', 'reduce', 'brunch', 'people', 'packed', 'china', 'pearl']"
3285,40439,40 Best Online Shopping Sites for WomenÂs Clothing and Accessories That Are Giving Back During COVID-19 https://t.co/FKPqic8HO5 letÂs believe in god gifts to us letÂs slowly slowly bring the color to our life,2,"['40', 'best', 'online', 'shopping', 'sites', 'for', 'womenâ\x92s', 'clothing', 'and', 'accessories', 'that', 'are', 'giving', 'back', 'during', 'covid-19', 'https', ':', '//t.co/fkpqic8ho5', 'letâ\x92s', 'believe', 'in', 'god', 'gifts', 'to', 'us', 'letâ\x92s', 'slowly', 'slowly', 'bring', 'the', 'color', 'to', 'our', 'life']","['best', 'online', 'shopping', 'site', 'clothing', 'accessory', 'give', 'back', 'http', 'believe', 'god', 'gift', 'u', 'slowly', 'slowly', 'bring', 'color', 'life']"
3286,34886,"My comments on the impact of COVID-19 on global economy and asset prices #StockMarketCrash2020 #COVID19 #GlobalPandemic #DowJones
https://t.co/kZ1HbTICbw",2,"['my', 'comments', 'on', 'the', 'impact', 'of', 'covid-19', 'on', 'global', 'economy', 'and', 'asset', 'prices', '#', 'stockmarketcrash2020', '#', 'covid19', '#', 'globalpandemic', '#', 'dowjones', 'https', ':', '//t.co/kz1hbticbw']","['comment', 'impact', 'global', 'economy', 'asset', 'price', 'globalpandemic', 'dowjones', 'http']"
3287,39784,Interesting global data on consumer perception and behavior /via @McKinsey  #cg #retail #cx https://t.co/0jUy1K1qQs,2,"['interesting', 'global', 'data', 'on', 'consumer', 'perception', 'and', 'behavior', '/via', '@', 'mckinsey', '#', 'cg', '#', 'retail', '#', 'cx', 'https', ':', '//t.co/0juy1k1qqs']","['interest', 'global', 'data', 'consumer', 'perception', 'behavior', 'mckinsey', 'cg', 'retail', 'cx', 'http']"
3288,38711,This is horrifying How a cough not a sneeze spreads in a supermarket Mouth coverings must surely be made compulsory to protect others NHS spread even if it s just a cheap ski snood so PPE is safeguarded for NHS,2,"['this', 'is', 'horrifying', 'how', 'a', 'cough', 'not', 'a', 'sneeze', 'spreads', 'in', 'a', 'supermarket', 'mouth', 'coverings', 'must', 'surely', 'be', 'made', 'compulsory', 'to', 'protect', 'others', 'nhs', 'spread', 'even', 'if', 'it', 's', 'just', 'a', 'cheap', 'ski', 'snood', 'so', 'ppe', 'is', 'safeguarded', 'for', 'nhs']","['horrify', 'cough', 'sneeze', 'spread', 'supermarket', 'mouth', 'covering', 'must', 'surely', 'make', 'compulsory', 'protect', 'others', 'nhs', 'spread', 'even', 'cheap', 'ski', 'snood', 'ppe', 'safeguard', 'nh']"
3289,35329,"N95 Masks Price increased from 300 to 1500Rs
You can't control even the prices and then creating the poll to ask the people(instead of NIH) whether doctors be given PPEs or not.
Ajeeb @jam_kamal
#StayHomeSaveLives #StayHomeStaySafe",2,"['n95', 'masks', 'price', 'increased', 'from', '300', 'to', '1500rs', 'you', 'ca', ""n't"", 'control', 'even', 'the', 'prices', 'and', 'then', 'creating', 'the', 'poll', 'to', 'ask', 'the', 'people', '(', 'instead', 'of', 'nih', ')', 'whether', 'doctors', 'be', 'given', 'ppes', 'or', 'not', '.', 'ajeeb', '@', 'jam_kamal', '#', 'stayhomesavelives', '#', 'stayhomestaysafe']","['masks', 'price', 'increase', 'ca', 'control', 'even', 'price', 'create', 'poll', 'ask', 'people', 'instead', 'nih', 'whether', 'doctor', 'give', 'ppes', 'ajeeb', 'stayhomesavelives', 'stayhomestaysafe']"
3290,39566,"Liverpool UniversityÂs Andrew Hill and others argue in a new paper that current market prices for an array of potential treatments for Covid-19 are much higher than costs of production, particularly in the US. https://t.co/QkTrFPzpIP via @financialtimes @donatopmancini",0,"['liverpool', 'universityâ\x92s', 'andrew', 'hill', 'and', 'others', 'argue', 'in', 'a', 'new', 'paper', 'that', 'current', 'market', 'prices', 'for', 'an', 'array', 'of', 'potential', 'treatments', 'for', 'covid-19', 'are', 'much', 'higher', 'than', 'costs', 'of', 'production', ',', 'particularly', 'in', 'the', 'us', '.', 'https', ':', '//t.co/qktrfpzpip', 'via', '@', 'financialtimes', '@', 'donatopmancini']","['liverpool', 'andrew', 'hill', 'others', 'argue', 'new', 'paper', 'current', 'market', 'price', 'array', 'potential', 'treatment', 'much', 'high', 'cost', 'production', 'particularly', 'u', 'http', 'via', 'financialtimes', 'donatopmancini']"
3291,38297,The downfall of oil prices and the negative impacts has already left on the KRG economy as well as the failure of the KRG to bring about needed economic reforms amp tackling corruption amp no authentic amp longterm agreements w Baghdad r main causes for the new crisis,0,"['the', 'downfall', 'of', 'oil', 'prices', 'and', 'the', 'negative', 'impacts', 'has', 'already', 'left', 'on', 'the', 'krg', 'economy', 'as', 'well', 'as', 'the', 'failure', 'of', 'the', 'krg', 'to', 'bring', 'about', 'needed', 'economic', 'reforms', 'amp', 'tackling', 'corruption', 'amp', 'no', 'authentic', 'amp', 'longterm', 'agreements', 'w', 'baghdad', 'r', 'main', 'causes', 'for', 'the', 'new', 'crisis']","['downfall', 'oil', 'price', 'negative', 'impact', 'already', 'leave', 'krg', 'economy', 'well', 'failure', 'krg', 'bring', 'need', 'economic', 'reform', 'amp', 'tackle', 'corruption', 'amp', 'authentic', 'amp', 'longterm', 'agreement', 'w', 'baghdad', 'r', 'main', 'cause', 'new', 'crisis']"
3292,40480,Qmatic Partner CFM Gulf Computers provides safer customer journeys for shoppers at local supermarket in Kuwait Read the full story,2,"['qmatic', 'partner', 'cfm', 'gulf', 'computers', 'provides', 'safer', 'customer', 'journeys', 'for', 'shoppers', 'at', 'local', 'supermarket', 'in', 'kuwait', 'read', 'the', 'full', 'story']","['qmatic', 'partner', 'cfm', 'gulf', 'computer', 'provide', 'safe', 'customer', 'journey', 'shopper', 'local', 'supermarket', 'kuwait', 'read', 'full', 'story']"
3293,37520,".@GoyaFoods president: (We're) working 24/7 to meet the demand for food &amp; ensure that supermarket shelves nationwide are stocked with products, while also providing food to communities who are food insecure or not able to get to supermarkets. https://t.co/swfQnETpKV",0,"['.', '@', 'goyafoods', 'president', ':', '(', 'we', ""'re"", ')', 'working', '24/7', 'to', 'meet', 'the', 'demand', 'for', 'food', '&', 'amp', ';', 'ensure', 'that', 'supermarket', 'shelves', 'nationwide', 'are', 'stocked', 'with', 'products', ',', 'while', 'also', 'providing', 'food', 'to', 'communities', 'who', 'are', 'food', 'insecure', 'or', 'not', 'able', 'to', 'get', 'to', 'supermarkets', '.', 'https', ':', '//t.co/swfqnetpkv']","['goyafoods', 'president', 'work', 'meet', 'demand', 'food', 'amp', 'ensure', 'supermarket', 'shelf', 'nationwide', 'stock', 'product', 'also', 'provide', 'food', 'community', 'food', 'insecure', 'able', 'get', 'supermarket', 'http']"
3294,40135,Interesting aricle 19,2,"['interesting', 'aricle', '19']","['interesting', 'aricle']"
3295,40155,@kellycairns @asda Our thoughts are with the front line Supermarket workers whoÂs lives are put at risk when #SocialDistancing rules are not followed. ??,0,"['@', 'kellycairns', '@', 'asda', 'our', 'thoughts', 'are', 'with', 'the', 'front', 'line', 'supermarket', 'workers', 'whoâ\x92s', 'lives', 'are', 'put', 'at', 'risk', 'when', '#', 'socialdistancing', 'rules', 'are', 'not', 'followed', '.', '?', '?']","['kellycairns', 'asda', 'thought', 'front', 'line', 'supermarket', 'worker', 'life', 'put', 'risk', 'socialdistancing', 'rule', 'follow']"
3296,36944,3 ways businesses can appropriately engage audiences today The key takeaway It s about giving back amp remaining consumer centric,2,"['3', 'ways', 'businesses', 'can', 'appropriately', 'engage', 'audiences', 'today', 'the', 'key', 'takeaway', 'it', 's', 'about', 'giving', 'back', 'amp', 'remaining', 'consumer', 'centric']","['way', 'business', 'appropriately', 'engage', 'audience', 'today', 'key', 'takeaway', 'give', 'back', 'amp', 'remain', 'consumer', 'centric']"
3297,35569,"For consumers who are looking to donate to causes related to COVID-19, BBB Wise Giving Alliance has new consumer tips for donating during these trying times. 
#COVID19 #BBB #Donation
https://t.co/4R3i0OJszj https://t.co/2Kqf446572",2,"['for', 'consumers', 'who', 'are', 'looking', 'to', 'donate', 'to', 'causes', 'related', 'to', 'covid-19', ',', 'bbb', 'wise', 'giving', 'alliance', 'has', 'new', 'consumer', 'tips', 'for', 'donating', 'during', 'these', 'trying', 'times', '.', '#', 'covid19', '#', 'bbb', '#', 'donation', 'https', ':', '//t.co/4r3i0ojszj', 'https', ':', '//t.co/2kqf446572']","['consumer', 'look', 'donate', 'cause', 'relate', 'bbb', 'wise', 'give', 'alliance', 'new', 'consumer', 'tip', 'donate', 'try', 'time', 'bbb', 'donation', 'http', 'http']"
3298,33658,Almost two thirds of agency respondents believe they are completely prepared when it comes to having the tech in place for new ways of working according to a global industry survey with amp Check out the rest of the results here,2,"['almost', 'two', 'thirds', 'of', 'agency', 'respondents', 'believe', 'they', 'are', 'completely', 'prepared', 'when', 'it', 'comes', 'to', 'having', 'the', 'tech', 'in', 'place', 'for', 'new', 'ways', 'of', 'working', 'according', 'to', 'a', 'global', 'industry', 'survey', 'with', 'amp', 'check', 'out', 'the', 'rest', 'of', 'the', 'results', 'here']","['almost', 'two', 'third', 'agency', 'respondent', 'believe', 'completely', 'prepared', 'come', 'tech', 'place', 'new', 'way', 'work', 'accord', 'global', 'industry', 'survey', 'amp', 'check', 'rest', 'result']"
3299,35857,"Changes in global supply chains, consumer sentiment, and ways of working that were underway long before COVID-19 will now accelerate. AI can help companies adapt and succeed. 

- @BCG https://t.co/3KaVOPBWkb",2,"['changes', 'in', 'global', 'supply', 'chains', ',', 'consumer', 'sentiment', ',', 'and', 'ways', 'of', 'working', 'that', 'were', 'underway', 'long', 'before', 'covid-19', 'will', 'now', 'accelerate', '.', 'ai', 'can', 'help', 'companies', 'adapt', 'and', 'succeed', '.', '-', '@', 'bcg', 'https', ':', '//t.co/3kavopbwkb']","['change', 'global', 'supply', 'chain', 'consumer', 'sentiment', 'way', 'work', 'underway', 'long', 'accelerate', 'ai', 'help', 'company', 'adapt', 'succeed', 'bcg', 'http']"
3300,38219,The small joys of life in an age of #Coronavirus! ??#toiletpaper https://t.co/YVovdKxxs9,2,"['the', 'small', 'joys', 'of', 'life', 'in', 'an', 'age', 'of', '#', 'coronavirus', '!', '?', '?', '#', 'toiletpaper', 'https', ':', '//t.co/yvovdkxxs9']","['small', 'joy', 'life', 'age', 'coronavirus', 'toiletpaper', 'http']"
